run,event,trackIndex,gid,layer,wire,localLayer,sLayer,rawDriftDist,rawDriftDistErr,middleX,middleY,isSignal,PID,charge,turnId,scaledFltLen,lrAmbig,posX,posY,posZ,momX,momY,momZ,initialPosX,initialPosY,initialPosZ,initialMomX,initialMomY,initialMomZ
-10874,3,2,171,3,39,3,0,0.208672,0.0163656,-5.74306,-9.73589,1,211,1,1,0.0392136,1,-4.9687,-10.1765,12.9882,-0.109538,-0.259549,0.275397,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,174,3,42,3,0,0.373572,0.0151704,-2.20521,-11.0864,1,-211,-1,1,0.032126,1,-1.47893,-11.2453,6.8964,-0.0439583,-0.204647,0.0912117,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,0,179,3,47,3,0,0.597115,0.0236788,4.03109,-10.5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,4,206,4,18,0,1,0.122968,0.0150795,-5.5801,11.0857,1,-211,-1,1,0.0810802,1,-5.18559,11.308,8.21451,-0.0214903,0.0933687,0.0466067,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,1,215,4,27,0,1,0.0336229,0.0175002,-12.1094,2.71925,1,211,1,1,0.130122,1,-12.4595,1.15647,-23.611,-0.248887,0.00427248,-0.50839,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,229,4,41,0,1,0.560002,0.0188272,-5.02942,-11.3462,1,211,1,1,0.0424056,1,-5.36898,-11.1392,14.0073,-0.106677,-0.260741,0.275392,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,232,4,44,0,1,0.310484,0.012516,-1.51923,-12.3176,1,-211,-1,1,0.0352416,1,-1.71861,-12.3157,7.37443,-0.0472281,-0.203911,0.0912211,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,273,5,21,1,1,0.0948367,0.0157103,-6.01884,12.205,1,-211,-1,1,0.0885456,-1,-5.43088,12.4735,8.79382,-0.0180069,0.0940951,0.0466116,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,0,276,5,24,1,1,0.264344,0.0117687,-8.97264,10.2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,5,283,5,31,1,1,0.186104,0.0127221,-13.2184,3.23452,1,2212,1,1,0.0367178,1,-13.2529,3.01563,-0.788472,-0.188934,0.0223737,-0.0382485,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,2,299,5,47,1,1,0.578028,0.018387,-5.48074,-12.4559,1,211,1,1,0.0448973,1,-5.81455,-12.2454,15.1731,-0.103994,-0.261835,0.27538,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,2,300,5,48,1,1,0.571344,0.0182908,-4.37428,-12.8862,1,211,1,1,0.0465667,-1,-5.87113,-12.3894,15.3245,-0.102294,-0.262186,0.275614,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,302,5,50,1,1,0.711388,0.018387,-2.07016,-13.45,1,-211,-1,1,0.0384667,1,-2.00194,-13.5001,7.9053,-0.0513903,-0.202887,0.0912609,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,3,303,5,51,1,1,0.571047,0.018283,-0.890032,-13.5793,1,-211,-1,1,0.0368251,-1,-1.98154,-13.4196,7.86905,-0.0497883,-0.203292,0.09125,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,347,6,23,2,1,0.32489,0.0103791,-6.44849,13.2949,1,-211,-1,1,0.0958359,-1,-5.62731,13.6033,9.35194,-0.0146665,0.0946345,0.0466676,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,358,6,34,2,1,0.526316,0.016944,-14.2975,3.73088,1,2212,1,1,0.0394969,1,-14.3734,3.13785,-1.01602,-0.189094,0.0187615,-0.0387717,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,359,6,35,2,1,0.301665,0.0104672,-14.5461,2.59761,1,211,1,1,0.153251,-1,-14.82,1.16587,-28.4326,-0.248887,-0.00227802,-0.508396,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,377,6,53,2,1,0.490758,0.0146617,-4.84114,-13.9607,1,211,1,1,0.050625,-1,-6.28694,-13.4775,16.4625,-0.0993794,-0.263913,0.274927,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,380,6,56,2,1,0.337617,0.0104833,-1.44833,-14.7051,1,-211,-1,1,0.041581,-1,-2.28243,-14.5788,8.39132,-0.0539677,-0.2022,0.0912851,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,427,7,23,3,1,0.036459,0.0177493,-6.37525,14.575,1,-211,-1,1,0.103253,1,-5.79526,14.8344,9.95738,-0.0113203,0.0950984,0.0466363,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,439,7,35,3,1,0.1175,0.0147583,-15.5387,3.4093,1,2212,1,1,0.0426989,1,-15.5645,3.24459,-1.26195,-0.189171,0.0153401,-0.0391756,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,2,457,7,53,3,1,0.457346,0.0126761,-5.79812,-14.8141,1,211,1,1,0.0545749,1,-6.6494,-14.4593,17.4827,-0.0962867,-0.265071,0.274911,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,460,7,56,3,1,0.183264,0.0127033,-2.17964,-15.7583,1,-211,-1,1,0.044834,1,-2.59728,-15.7192,8.90746,-0.0571906,-0.201295,0.0913153,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,506,8,22,0,2,0.0407841,0.0141014,-6.00876,18.7613,1,-211,-1,1,0.128502,1,-6.01787,18.7613,11.8713,-3.22056e-05,0.0958212,0.0464464,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,0,519,8,35,0,2,0.180749,0.00971474,-19.3599,3.64483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,1,521,8,37,0,2,0.599516,0.00974115,-19.6958,0.408585,1,211,1,1,0.204922,-1,-19.7312,0.988226,-38.4953,-0.247662,-0.0151201,-0.508758,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,535,8,51,0,2,0.441626,0.00816116,-8.28587,-17.8727,1,211,1,1,0.0675794,1,-7.86144,-18.0087,21.1384,-0.0860346,-0.268617,0.274853,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,538,8,54,0,2,0.10145,0.0116885,-3.64483,-19.3599,1,-211,-1,1,0.0557066,-1,-3.73164,-19.3302,10.5596,-0.0677632,-0.197939,0.0913413,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,582,9,22,1,2,0.32998,0.0082392,-5.65295,20.5362,1,-211,-1,1,0.139829,1,-5.9753,20.5576,12.7419,0.00617819,0.0955864,0.046519,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,1,597,9,37,1,2,0.44309,0.00797997,-21.259,1.32143,1,211,1,1,0.222135,1,-21.2249,0.883779,-41.5663,-0.247276,-0.0192666,-0.508799,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,612,9,52,1,2,0.229087,0.00912396,-8.1526,-19.678,1,211,1,1,0.0731526,-1,-8.36075,-19.6152,22.7777,-0.0815226,-0.270087,0.274781,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,614,9,54,1,2,0.534411,0.00826351,-4.80251,-20.7515,1,-211,-1,1,0.0603525,1,-4.30358,-20.9352,11.3036,-0.072252,-0.196336,0.0913516,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,661,10,25,2,2,0.359069,0.00756325,-6.13375,22.1203,1,-211,-1,1,0.150148,-1,-5.8437,22.0878,13.4847,0.0106341,0.0950954,0.0461852,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,677,10,41,2,2,0.182235,0.00883047,-22.6694,3.60966,1,2212,1,1,0.0609372,1,-22.6654,3.43888,-2.71817,-0.188646,-0.00451669,-0.0383316,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,679,10,43,2,2,0.391477,0.00753248,-22.9524,0.346723,1,211,1,1,0.236992,-1,-22.9886,0.732782,-45.1986,-0.246853,-0.0231552,-0.508839,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,0,686,10,50,2,2,1.00387,0.0143702,-20.311,-10.6956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,2,696,10,60,2,2,0.515136,0.00805056,-8.3459,-21.3841,1,211,1,1,0.0783061,-1,-8.84013,-21.2457,24.4328,-0.0760983,-0.271769,0.27468,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,698,10,62,2,2,0.351205,0.00758161,-5.21768,-22.3541,1,-211,-1,1,0.0639845,1,-4.89122,-22.4836,12.027,-0.0771517,-0.194463,0.0913646,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,749,11,25,3,2,0.1231,0.0100452,-5.71255,23.8813,1,-211,-1,1,0.16138,-1,-5.60202,23.863,14.3493,0.01564,0.0943862,0.0461731,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,766,11,42,3,2,0.385229,0.0076832,-24.3719,2.99328,1,2212,1,1,0.067599,-1,-24.3938,3.36668,-3.06953,-0.188096,-0.0109849,-0.0385653,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,767,11,43,3,2,0.896469,0.0139134,-24.5233,1.24698,1,211,1,1,0.255511,1,-24.4499,0.58241,-48.2145,-0.246296,-0.0272301,-0.508899,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,784,11,60,3,2,0.525354,0.00792495,-9.73838,-22.5413,1,211,1,1,0.0839138,1,-9.22998,-22.6763,25.8759,-0.0724871,-0.272724,0.274699,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,787,11,63,3,2,0.777377,0.0139134,-4.72432,-24.0962,1,-211,-1,1,0.0685751,-1,-5.43012,-23.8004,12.6485,-0.0808553,-0.192936,0.0913727,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,839,12,27,0,3,0.601332,0.0089078,-4.63327,25.8023,1,-211,-1,1,0.17203,1,-5.20163,25.932,15.3663,0.021314,0.0932774,0.0461644,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,859,12,47,0,3,0.322723,0.00727973,-25.9712,3.56685,1,2212,1,1,0.0699315,1,-25.9487,3.26592,-3.38846,-0.187749,-0.0140077,-0.0386566,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,861,12,49,0,3,0.0989964,0.0102105,-26.2135,0.283668,1,211,1,1,0.272013,-1,-26.2248,0.372718,-51.8862,-0.245635,-0.0312142,-0.508984,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,880,12,68,0,3,0.269476,0.00751676,-9.91357,-24.2682,1,211,1,1,0.0891927,1,-9.65646,-24.332,27.5402,-0.0679911,-0.27386,0.274716,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,882,12,70,0,3,0.635583,0.00982225,-6.79378,-25.3194,1,-211,-1,1,0.0737222,1,-6.20657,-25.5832,13.4981,-0.0856908,-0.19081,0.0914147,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,939,13,27,1,3,0.723896,0.0117445,-4.05442,27.523,1,-211,-1,1,0.183385,1,-4.73723,27.7221,16.2585,0.0267698,0.0918668,0.0461412,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,940,13,28,1,3,0.857337,0.0130989,-5.7746,27.2141,1,-211,-1,1,0.176447,-1,-4.94244,26.9964,15.8947,0.0241949,0.0925873,0.0461483,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,960,13,48,1,3,0.215172,0.0081194,-27.6666,2.91764,1,2212,1,1,0.0747753,-1,-27.6854,3.1075,-3.74959,-0.187068,-0.0185248,-0.0389474,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,962,13,50,1,3,0.745995,0.0123362,-27.8141,-0.572909,1,211,1,1,0.289429,-1,-27.9168,0.142436,-55.3981,-0.244922,-0.0351854,-0.509062,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,981,13,69,1,3,0.36448,0.00721406,-9.70638,-26.0718,1,211,1,1,0.094734,-1,-10.0533,-25.9918,29.2015,-0.0634392,-0.274972,0.274687,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,983,13,71,1,3,0.481525,0.00721532,-6.36218,-27.0827,1,-211,-1,1,0.0783791,-1,-6.80237,-26.8719,14.1188,-0.0903273,-0.188611,0.0914958,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,1042,14,30,2,3,0.414498,0.00693239,-4.71888,29.0847,1,-211,-1,1,0.193694,-1,-4.34555,28.9583,16.8838,0.0306716,0.090633,0.0460997,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,1065,14,53,2,3,0.612932,0.00890864,-29.2543,3.51722,1,2212,1,1,0.0786393,1,-29.182,2.93311,-4.06138,-0.186471,-0.0230371,-0.0386877,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,1067,14,55,2,3,0.308869,0.00713622,-29.4642,0.219661,1,211,1,1,0.306038,1,-29.4152,-0.0854643,-58.5178,-0.244111,-0.0391474,-0.509157,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,1089,14,77,2,3,0.523262,0.00748464,-9.93874,-27.7382,1,211,1,1,0.0999645,-1,-10.4209,-27.6376,30.8429,-0.0575971,-0.276275,0.274666,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,1090,14,78,2,3,0.831635,0.0134448,-8.36781,-28.2518,1,-211,-1,1,0.0827622,1,-7.65744,-28.6159,14.9687,-0.0953705,-0.186103,0.0915196,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,3,1091,14,79,2,3,0.818141,0.0134448,-6.77055,-28.6766,1,-211,-1,1,0.080468,-1,-7.50303,-28.3116,14.8193,-0.0932649,-0.187168,0.0915222,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,1154,15,30,3,3,0.414998,0.00700426,-4.11249,30.7865,1,-211,-1,1,0.205689,-1,-3.73652,30.6318,17.7428,0.0363295,0.0883708,0.0461828,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,1178,15,54,3,3,0.193517,0.0081013,-30.9298,2.84127,1,2212,1,1,0.0847752,1,-30.9054,2.68382,-4.41803,-0.185533,-0.0287532,-0.0383293,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,1180,15,56,3,3,0.299173,0.00731098,-31.0534,-0.639632,1,211,1,1,0.323696,-1,-31.1011,-0.370856,-62.0409,-0.243202,-0.0432019,-0.509258,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,1201,15,77,3,3,0.62554,0.00859354,-11.2927,-28.9344,1,211,1,1,0.105524,1,-10.7059,-29.0491,32.2443,-0.0541373,-0.276961,0.274668,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,1203,15,79,3,3,0.371152,0.00706058,-7.98205,-30.0168,1,-211,-1,1,0.0874148,-1,-8.30277,-29.8452,15.5765,-0.0986497,-0.18436,0.0915407,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,1269,16,33,0,4,0.524593,0.00760281,-2.40483,32.6014,1,-211,-1,1,0.217579,1,-2.78388,32.7839,18.8802,0.0414125,0.0860679,0.0462288,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,1,1300,16,64,0,4,0.139722,0.00842581,-32.6802,-0.802253,1,211,1,1,0.340168,-1,-32.7059,-0.670417,-65.408,-0.242244,-0.0473362,-0.509342,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,1324,16,88,0,4,0.78458,0.0133491,-11.765,-30.4995,1,211,1,1,0.108566,1,-11.0074,-30.6372,33.8177,-0.0504653,-0.277661,0.274665,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,2,1325,16,89,0,4,0.823228,0.0133491,-10.2543,-31.0401,1,211,1,1,0.110692,-1,-11.0553,-30.9011,34.0787,-0.0482435,-0.278059,0.274662,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,1326,16,90,0,4,0.433226,0.00695901,-8.71884,-31.5058,1,-211,-1,1,0.0917395,-1,-9.09601,-31.2927,16.2993,-0.102851,-0.182056,0.0915248,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,0,1356,16,120,0,4,0.762254,0.0133491,30.4995,-11.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,1357,16,121,0,4,0.711469,0.0127775,31.0401,-10.2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,4,1397,17,33,1,4,0.334962,0.00702963,-1.6813,34.2237,1,-211,-1,1,0.229604,1,-1.9531,34.373,19.7485,0.0459612,0.0836889,0.0462511,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,1427,17,63,1,4,0.421157,0.00694961,-34.2237,1.6813,1,2212,1,1,0.0929809,-1,-34.3052,2.06035,-5.12548,-0.182877,-0.0392906,-0.0385942,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,1429,17,65,1,4,0.698186,0.0113606,-34.2237,-1.6813,1,211,1,1,0.357527,-1,-34.3669,-1.01203,-68.9088,-0.241203,-0.0516388,-0.509412,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,1453,17,89,1,4,0.285521,0.00718577,-11.5435,-32.262,1,211,1,1,0.11615,1,-11.2892,-32.3031,35.462,-0.0449793,-0.278615,0.274642,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,1454,17,90,1,4,0.0425046,0.0121554,-9.9466,-32.7896,1,-211,-1,1,0.0961815,-1,-9.95923,-32.782,17.053,-0.106928,-0.179674,0.0915438,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,1485,17,121,1,4,0.781708,0.013427,32.262,-11.5435,1,-211,-1,-1,1.13318,1,32.1574,-10.7981,85.8544,-0.089243,-0.0125453,0.0531158,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1486,17,122,1,4,0.767376,0.013274,32.7896,-9.9466,1,-211,-1,-1,1.11025,-1,32.9144,-10.6807,85.4088,-0.0895586,-0.0152544,0.0521611,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1527,18,35,2,4,0.23277,0.00736722,-0.804966,35.866,1,-211,-1,1,0.241116,1,-0.986946,35.9821,20.656,0.0513079,0.0804719,0.0460721,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,1560,18,68,2,4,0.712655,0.0131871,-35.7937,2.41328,1,2212,1,1,0.096813,1,-35.6402,1.76034,-5.408,-0.181834,-0.0427971,-0.0385692,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,1562,18,70,2,4,0.539737,0.00798401,-35.866,-0.804966,1,211,1,1,0.374017,1,-35.7458,-1.32016,-71.8275,-0.240094,-0.0559853,-0.509472,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,1589,18,97,2,4,0.334478,0.00697738,-11.8488,-33.8618,1,211,1,1,0.121305,1,-11.5357,-33.9071,37.0413,-0.040381,-0.279358,0.274599,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,1590,18,98,2,4,0.550161,0.00812514,-10.3176,-34.3593,1,-211,-1,1,0.100723,-1,-10.7542,-34.0853,17.7215,-0.111102,-0.177075,0.0916268,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,1625,18,133,2,4,0.138457,0.00856823,34.3593,-10.3176,1,-211,-1,-1,1.10305,-1,34.3745,-10.3871,84.5554,-0.088778,-0.0193861,0.0520782,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1667,19,35,3,4,0.052167,0.0119245,0,37.455,1,-211,-1,1,0.25342,-1,0.0156227,37.4437,21.5119,0.0559479,0.0773104,0.0460571,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,1701,19,69,3,4,0.407704,0.00695523,-37.4173,1.68041,1,2212,1,1,0.103652,1,-37.324,1.33504,-5.76651,-0.180091,-0.0487392,-0.0385363,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,1703,19,71,3,4,0.0985405,0.010041,-37.4173,-1.68041,1,211,1,1,0.391897,1,-37.4064,-1.72326,-75.3598,-0.238701,-0.0603226,-0.509626,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,3,1730,19,98,3,4,0.162677,0.00848643,-11.5742,-35.6218,1,-211,-1,1,0.1053,-1,-11.6918,-35.5442,18.4819,-0.115107,-0.174473,0.0916655,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,4,1766,19,134,3,4,0.0931904,0.0102242,36.1052,-9.96441,1,-211,-1,-1,1.08986,1,36.1007,-9.94841,83.5353,-0.0874183,-0.0249379,0.0520263,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1813,20,41,0,5,0.351249,0.00741941,2.33705,39.6291,1,-211,-1,1,0.268213,-1,1.60105,39.4699,22.7541,0.0620444,0.0725319,0.0460313,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,1854,20,82,0,5,0.397662,0.00733928,-39.6903,0.779417,1,2212,1,1,0.107754,1,-39.5743,0.694292,-6.25114,-0.178338,-0.0539411,-0.0387907,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,1858,20,86,0,5,0.354407,0.00740961,-39.3235,-5.4391,1,211,1,1,0.417539,1,-39.675,-2.32952,-80.2228,-0.236592,-0.0670172,-0.509765,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,3,1885,20,113,0,5,0.631919,0.0109461,-14.4687,-36.9673,1,-211,-1,1,0.111563,1,-13.1464,-37.671,19.6124,-0.121387,-0.170111,0.0917734,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,2,1886,20,114,0,5,0.739844,0.0164826,-13.0062,-37.5068,1,211,1,1,0.134166,-1,-12.0416,-37.986,41.0395,-0.0284201,-0.280863,0.274559,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,4,1926,20,154,0,5,0.658796,0.0124417,37.5068,-13.0062,1,-211,-1,-1,1.06778,1,38.4763,-9.17017,82.1057,-0.0850615,-0.0323446,0.0519287,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1927,20,155,0,5,0.792358,0.0164826,37.9885,-11.5237,1,-211,-1,-1,1.05883,-1,39.3151,-8.84199,81.5921,-0.0840699,-0.0349472,0.05189,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1972,21,40,1,5,0.515888,0.00774008,4.84633,40.9464,1,-211,-1,1,0.282984,1,3.42183,41.441,24.047,0.0676754,0.0673267,0.0459552,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,1973,21,41,1,5,0.745523,0.0152523,3.23504,41.1051,1,-211,-1,1,0.275135,-1,2.69133,40.6957,23.545,0.0654231,0.0695555,0.0459355,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,2015,21,83,1,5,0.217084,0.00836676,-41.2322,0,1,2212,1,1,0.112302,1,-41.19,0.171667,-6.60181,-0.176766,-0.0584683,-0.038433,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,2019,21,87,1,5,0.0981121,0.0111568,-40.7246,-6.45014,1,211,1,1,0.43451,1,-41.2888,-2.80274,-83.7097,-0.235208,-0.0714635,-0.509796,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,2046,21,114,1,5,0.328129,0.00730177,-14.2712,-38.6837,1,211,1,1,0.139427,1,-12.1723,-39.3823,42.4035,-0.0245589,-0.281241,0.274535,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,4,2087,21,155,1,5,0.806778,0.0164664,39.2142,-12.7415,1,-211,-1,-1,1.05427,1,39.9972,-8.54975,81.169,-0.0832966,-0.0367588,0.0518923,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,2088,21,156,1,5,0.490923,0.00754584,39.6841,-11.1921,1,-211,-1,-1,1.04949,-1,40.8748,-8.13751,80.6168,-0.0820606,-0.0394601,0.0518561,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,4,2131,22,39,2,5,0.099384,0.0108098,5.86702,42.4173,1,-211,-1,1,0.298654,1,4.68427,42.6206,24.8873,0.0704506,0.0637414,0.0464665,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,2175,22,83,2,5,0.149189,0.00944724,-42.8129,-0.840737,1,2212,1,1,0.117764,-1,-42.8574,-0.414562,-6.96621,-0.174977,-0.0629815,-0.0383715,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,2179,22,87,2,5,0.246172,0.0079789,-42.1542,-7.52779,1,211,1,1,0.451859,-1,-42.9581,-3.32882,-87.3394,-0.233694,-0.0762314,-0.509795,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,3,2205,22,113,2,5,0.304574,0.00744477,-15.607,-39.8757,1,-211,-1,1,0.120611,-1,-14.9237,-40.0508,20.9168,-0.128644,-0.164701,0.0917233,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,2,2206,22,114,2,5,0.24095,0.00803586,-14.0295,-40.4576,1,211,1,1,0.144893,-1,-12.3078,-41.1032,44.0822,-0.0198071,-0.281604,0.274541,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
